ProductID,Date,Zip,Units,Revenue,Country,CountryZip
506,2014-05-31 00:00:00,45014,1,1359.6975,USA,USA45014
506,2014-05-31 00:00:00,45050,1,1359.6975,USA,USA45050
506,2014-05-31 00:00:00,45113,1,1359.6975,USA,USA45113
506,2014-05-31 00:00:00,45150,1,1359.6975,USA,USA45150
506,2014-05-31 00:00:00,45238,1,1359.6975,USA,USA45238
506,2014-05-31 00:00:00,45714,1,1359.6975,USA,USA45714
506,2014-05-31 00:00:00,45743,1,1359.6975,USA,USA45743
506,2014-05-31 00:00:00,45885,1,1359.6975,USA,USA45885
506,2014-05-31 00:00:00,46167,1,1359.6975,USA,USA46167
506,2014-05-31 00:00:00,46237,1,1359.6975,USA,USA46237
506,2014-05-31 00:00:00,46360,1,1359.6975,USA,USA46360
506,2014-05-31 00:00:00,46802,1,1359.6975,USA,USA46802
506,2014-05-31 00:00:00,47112,1,1359.6975,USA,USA47112
506,2014-05-31 00:00:00,47909,1,1359.6975,USA,USA47909
506,2014-05-31 00:00:00,48044,1,1359.6975,USA,USA48044
506,2014-05-31 00:00:00,48210,1,1359.6975,USA,USA48210
506,2014-05-31 00:00:00,48239,1,1359.6975,USA,USA48239
506,2014-05-31 00:00:00,48324,1,1359.6975,USA,USA48324
506,2014-05-31 00:00:00,48371,1,1359.6975,USA,USA48371
506,2014-05-31 00:00:00,48455,1,1359.6975,USA,USA48455
506,2014-05-31 00:00:00,48473,1,1359.6975,USA,USA48473
506,2014-05-31 00:00:00,49012,1,1359.6975,USA,USA49012
506,2014-05-31 00:00:00,49203,1,1359.6975,USA,USA49203
506,2014-05-31 00:00:00,49333,1,1359.6975,USA,USA49333
506,2014-05-31 00:00:00,49418,1,1359.6975,USA,USA49418
506,2014-05-31 00:00:00,50021,1,1359.6975,USA,USA50021
506,2014-05-31 00:00:00,50072,1,1359.6975,USA,USA50072
506,2014-05-31 00:00:00,50441,1,1359.6975,USA,USA50441
506,2014-05-31 00:00:00,50601,1,1359.6975,USA,USA50601
506,2014-05-31 00:00:00,51108,1,1359.6975,USA,USA51108
506,2014-05-31 00:00:00,51501,1,1359.6975,USA,USA51501
506,2014-05-31 00:00:00,52577,1,1359.6975,USA,USA52577
506,2014-05-31 00:00:00,52760,1,1359.6975,USA,USA52760
506,2014-05-31 00:00:00,53012,1,1359.6975,USA,USA53012
506,2014-05-31 00:00:00,53017,1,1359.6975,USA,USA53017
506,2014-05-31 00:00:00,53029,1,1359.6975,USA,USA53029
506,2014-05-31 00:00:00,53097,1,1359.6975,USA,USA53097
506,2014-05-31 00:00:00,53115,1,1359.6975,USA,USA53115
506,2014-05-31 00:00:00,53149,1,1359.6975,USA,USA53149
506,2014-05-31 00:00:00,53159,1,1359.6975,USA,USA53159
506,2014-05-31 00:00:00,53181,1,1359.6975,USA,USA53181
506,2014-05-31 00:00:00,53545,1,1359.6975,USA,USA53545
506,2014-05-31 00:00:00,53963,1,1359.6975,USA,USA53963
506,2014-05-31 00:00:00,54455,1,1359.6975,USA,USA54455
506,2014-05-31 00:00:00,54476,1,1359.6975,USA,USA54476
506,2014-05-31 00:00:00,54491,1,1359.6975,USA,USA54491
506,2014-05-31 00:00:00,54520,1,1359.6975,USA,USA54520
506,2014-05-31 00:00:00,54521,1,1359.6975,USA,USA54521
506,2014-05-31 00:00:00,54722,1,1359.6975,USA,USA54722
506,2014-05-31 00:00:00,54914,1,1359.6975,USA,USA54914
506,2014-05-31 00:00:00,55124,1,1359.6975,USA,USA55124
506,2014-05-31 00:00:00,55797,1,1359.6975,USA,USA55797
506,2014-05-31 00:00:00,57719,1,1359.6975,USA,USA57719
506,2014-05-31 00:00:00,58492,1,1359.6975,USA,USA58492
506,2014-05-31 00:00:00,58854,1,1359.6975,USA,USA58854
506,2014-05-31 00:00:00,59101,1,1359.6975,USA,USA59101
506,2014-05-31 00:00:00,59106,1,1359.6975,USA,USA59106
506,2014-05-31 00:00:00,59901,1,1359.6975,USA,USA59901
506,2014-05-31 00:00:00,60051,1,1359.6975,USA,USA60051
506,2014-05-31 00:00:00,60126,1,1359.6975,USA,USA60126
506,2014-05-31 00:00:00,60156,1,1359.6975,USA,USA60156
506,2014-05-31 00:00:00,60655,1,1359.6975,USA,USA60655
506,2014-05-31 00:00:00,60804,1,1359.6975,USA,USA60804
506,2014-05-31 00:00:00,61241,1,1359.6975,USA,USA61241
506,2014-05-31 00:00:00,61279,1,1359.6975,USA,USA61279
506,2014-05-31 00:00:00,61745,1,1359.6975,USA,USA61745
506,2014-05-31 00:00:00,61944,1,1359.6975,USA,USA61944
506,2014-05-31 00:00:00,62048,1,1359.6975,USA,USA62048
506,2014-05-31 00:00:00,62263,1,1359.6975,USA,USA62263
506,2014-05-31 00:00:00,62650,1,1359.6975,USA,USA62650
506,2014-05-31 00:00:00,62974,1,1359.6975,USA,USA62974
506,2014-05-31 00:00:00,63146,1,1359.6975,USA,USA63146
506,2014-05-31 00:00:00,63304,1,1359.6975,USA,USA63304
506,2014-05-31 00:00:00,63366,1,1359.6975,USA,USA63366
506,2014-05-31 00:00:00,64015,1,1359.6975,USA,USA64015
506,2014-05-31 00:00:00,64060,1,1359.6975,USA,USA64060
506,2014-05-31 00:00:00,64061,1,1359.6975,USA,USA64061
506,2014-05-31 00:00:00,64145,1,1359.6975,USA,USA64145
506,2014-05-31 00:00:00,64628,1,1359.6975,USA,USA64628
506,2014-05-31 00:00:00,64750,1,1359.6975,USA,USA64750
506,2014-05-31 00:00:00,65020,1,1359.6975,USA,USA65020
506,2014-05-31 00:00:00,65330,1,1359.6975,USA,USA65330
506,2014-05-31 00:00:00,66227,1,1359.6975,USA,USA66227
506,2014-05-31 00:00:00,70037,1,1359.6975,USA,USA70037
506,2014-05-31 00:00:00,70056,1,1359.6975,USA,USA70056
506,2014-05-31 00:00:00,70377,1,1359.6975,USA,USA70377
506,2014-05-31 00:00:00,70508,1,1359.6975,USA,USA70508
506,2014-05-31 00:00:00,70714,1,1359.6975,USA,USA70714
506,2014-05-31 00:00:00,73020,1,1359.6975,USA,USA73020
506,2014-05-31 00:00:00,73170,1,1359.6975,USA,USA73170
506,2014-05-31 00:00:00,73521,1,1359.6975,USA,USA73521
506,2014-05-31 00:00:00,74063,1,1359.6975,USA,USA74063
506,2014-05-31 00:00:00,74361,1,1359.6975,USA,USA74361
506,2014-05-31 00:00:00,74502,1,1359.6975,USA,USA74502
506,2014-05-31 00:00:00,74884,1,1359.6975,USA,USA74884
506,2014-05-31 00:00:00,75019,1,1359.6975,USA,USA75019
506,2014-05-31 00:00:00,75032,1,1359.6975,USA,USA75032
506,2014-05-31 00:00:00,75041,1,1359.6975,USA,USA75041
506,2014-05-31 00:00:00,75067,1,1359.6975,USA,USA75067
506,2014-05-31 00:00:00,75075,1,1359.6975,USA,USA75075
506,2014-05-31 00:00:00,75087,1,1359.6975,USA,USA75087
506,2014-05-31 00:00:00,75119,1,1359.6975,USA,USA75119
506,2014-05-31 00:00:00,75125,1,1359.6975,USA,USA75125
506,2014-05-31 00:00:00,75169,1,1359.6975,USA,USA75169
506,2014-05-31 00:00:00,75479,1,1359.6975,USA,USA75479
506,2014-05-31 00:00:00,75491,1,1359.6975,USA,USA75491
506,2014-05-31 00:00:00,75501,1,1359.6975,USA,USA75501
506,2014-05-31 00:00:00,75640,1,1359.6975,USA,USA75640
506,2014-05-31 00:00:00,75765,1,1359.6975,USA,USA75765
506,2014-05-31 00:00:00,76001,1,1359.6975,USA,USA76001
506,2014-05-31 00:00:00,76021,1,1359.6975,USA,USA76021
506,2014-05-31 00:00:00,76028,1,1359.6975,USA,USA76028
506,2014-05-31 00:00:00,76054,1,1359.6975,USA,USA76054
506,2014-05-31 00:00:00,76182,1,1359.6975,USA,USA76182
506,2014-05-31 00:00:00,76230,1,1359.6975,USA,USA76230
506,2014-05-31 00:00:00,77422,1,1359.6975,USA,USA77422
506,2014-05-31 00:00:00,77461,1,1359.6975,USA,USA77461
506,2014-05-31 00:00:00,77584,1,1359.6975,USA,USA77584
506,2014-05-31 00:00:00,78154,1,1359.6975,USA,USA78154
506,2014-05-31 00:00:00,78412,1,1359.6975,USA,USA78412
506,2014-05-31 00:00:00,78620,1,1359.6975,USA,USA78620
506,2014-05-31 00:00:00,78634,1,1359.6975,USA,USA78634
506,2014-05-31 00:00:00,78660,1,1359.6975,USA,USA78660
506,2014-05-31 00:00:00,80210,1,1359.6975,USA,USA80210
506,2014-05-31 00:00:00,80214,1,1359.6975,USA,USA80214
506,2014-05-31 00:00:00,80221,1,1359.6975,USA,USA80221
506,2014-05-31 00:00:00,80227,1,1359.6975,USA,USA80227
506,2014-05-31 00:00:00,80516,1,1359.6975,USA,USA80516
506,2014-05-31 00:00:00,80759,1,1359.6975,USA,USA80759
506,2014-05-31 00:00:00,80831,1,1359.6975,USA,USA80831
506,2014-05-31 00:00:00,81230,1,1359.6975,USA,USA81230
506,2014-05-31 00:00:00,82009,1,1359.6975,USA,USA82009
506,2014-05-31 00:00:00,83686,1,1359.6975,USA,USA83686
506,2014-05-31 00:00:00,84020,1,1359.6975,USA,USA84020
506,2014-05-31 00:00:00,84088,1,1359.6975,USA,USA84088
506,2014-05-31 00:00:00,84095,1,1359.6975,USA,USA84095
506,2014-05-31 00:00:00,84123,1,1359.6975,USA,USA84123
506,2014-05-31 00:00:00,85138,1,1359.6975,USA,USA85138
506,2014-05-31 00:00:00,85215,1,1359.6975,USA,USA85215
506,2014-05-31 00:00:00,85255,1,1359.6975,USA,USA85255
506,2014-05-31 00:00:00,87120,1,1359.6975,USA,USA87120
506,2014-05-31 00:00:00,88101,1,1359.6975,USA,USA88101
506,2014-05-31 00:00:00,89129,1,1359.6975,USA,USA89129
506,2014-05-31 00:00:00,89451,1,1359.6975,USA,USA89451
506,2014-02-28 00:00:00,97222,1,1359.6975,USA,USA97222
506,2014-02-28 00:00:00,97818,1,1359.6975,USA,USA97818
506,2014-02-28 00:00:00,98052,1,1359.6975,USA,USA98052
506,2014-02-28 00:00:00,98802,1,1359.6975,USA,USA98802
506,2014-02-28 00:00:00,02865,1,1359.6975,USA,USA02865
506,2014-02-28 00:00:00,03048,1,1359.6975,USA,USA03048
506,2014-02-28 00:00:00,06250,1,1359.6975,USA,USA06250
506,2014-02-28 00:00:00,06812,1,1359.6975,USA,USA06812
506,2014-02-28 00:00:00,06850,1,1359.6975,USA,USA06850
506,2014-02-28 00:00:00,07075,1,1359.6975,USA,USA07075
506,2014-02-28 00:00:00,08001,1,1359.6975,USA,USA08001
506,2014-02-28 00:00:00,08886,1,1359.6975,USA,USA08886
506,2014-02-28 00:00:00,11050,1,1359.6975,USA,USA11050
506,2014-02-28 00:00:00,11426,1,1359.6975,USA,USA11426
506,2014-02-28 00:00:00,11776,1,1359.6975,USA,USA11776
506,2014-02-28 00:00:00,12077,1,1359.6975,USA,USA12077
506,2014-02-28 00:00:00,12586,1,1359.6975,USA,USA12586
506,2014-02-28 00:00:00,13108,1,1359.6975,USA,USA13108
506,2014-02-28 00:00:00,13212,1,1359.6975,USA,USA13212
506,2014-02-28 00:00:00,13440,1,1359.6975,USA,USA13440
506,2014-02-28 00:00:00,13601,1,1359.6975,USA,USA13601
506,2014-02-28 00:00:00,14103,1,1359.6975,USA,USA14103
506,2014-02-28 00:00:00,14120,1,1359.6975,USA,USA14120
506,2014-02-28 00:00:00,14141,1,1359.6975,USA,USA14141
506,2014-02-28 00:00:00,14424,1,1359.6975,USA,USA14424
506,2014-02-28 00:00:00,14821,1,1359.6975,USA,USA14821
506,2014-02-28 00:00:00,14845,1,1359.6975,USA,USA14845
506,2014-02-28 00:00:00,16509,1,1359.6975,USA,USA16509
506,2014-02-28 00:00:00,17408,1,1359.6975,USA,USA17408
506,2014-02-28 00:00:00,18088,1,1359.6975,USA,USA18088
506,2014-02-28 00:00:00,18301,1,1359.6975,USA,USA18301
506,2014-02-28 00:00:00,18444,1,1359.6975,USA,USA18444
506,2014-02-28 00:00:00,24540,1,1359.6975,USA,USA24540
506,2014-02-28 00:00:00,26041,1,1359.6975,USA,USA26041
506,2014-02-28 00:00:00,27313,1,1359.6975,USA,USA27313
506,2014-02-28 00:00:00,27405,1,1359.6975,USA,USA27405
506,2014-02-28 00:00:00,27944,1,1359.6975,USA,USA27944
506,2014-02-28 00:00:00,28103,1,1359.6975,USA,USA28103
506,2014-02-28 00:00:00,28669,1,1359.6975,USA,USA28669
506,2014-02-28 00:00:00,29356,1,1359.6975,USA,USA29356
506,2014-02-28 00:00:00,29414,1,1359.6975,USA,USA29414
506,2014-02-28 00:00:00,29681,1,1359.6975,USA,USA29681
506,2014-02-28 00:00:00,29687,1,1359.6975,USA,USA29687
506,2014-02-28 00:00:00,29710,1,1359.6975,USA,USA29710
506,2014-02-28 00:00:00,29928,1,1359.6975,USA,USA29928
506,2014-02-28 00:00:00,30043,1,1359.6975,USA,USA30043
506,2014-02-28 00:00:00,30189,1,1359.6975,USA,USA30189
506,2014-02-28 00:00:00,30259,1,1359.6975,USA,USA30259
506,2014-02-28 00:00:00,30305,1,1359.6975,USA,USA30305
506,2014-02-28 00:00:00,30741,1,1359.6975,USA,USA30741
506,2014-02-28 00:00:00,30907,1,1359.6975,USA,USA30907
506,2014-02-28 00:00:00,31525,1,1359.6975,USA,USA31525
506,2014-02-28 00:00:00,32713,1,1359.6975,USA,USA32713
506,2014-02-28 00:00:00,32735,1,1359.6975,USA,USA32735
506,2014-02-28 00:00:00,32905,1,1359.6975,USA,USA32905
506,2014-02-28 00:00:00,33071,1,1359.6975,USA,USA33071
506,2014-02-28 00:00:00,33884,1,1359.6975,USA,USA33884
506,2014-02-28 00:00:00,33904,1,1359.6975,USA,USA33904
506,2014-02-28 00:00:00,35014,1,1359.6975,USA,USA35014
506,2014-02-28 00:00:00,36574,1,1359.6975,USA,USA36574
506,2014-02-28 00:00:00,36856,1,1359.6975,USA,USA36856
506,2014-02-28 00:00:00,37086,1,1359.6975,USA,USA37086
506,2014-02-28 00:00:00,37615,1,1359.6975,USA,USA37615
506,2014-02-28 00:00:00,37617,1,1359.6975,USA,USA37617
506,2014-02-28 00:00:00,37660,1,1359.6975,USA,USA37660
506,2014-02-28 00:00:00,38829,1,1359.6975,USA,USA38829
506,2014-02-28 00:00:00,38841,1,1359.6975,USA,USA38841
506,2014-02-28 00:00:00,39402,1,1359.6975,USA,USA39402
506,2014-02-28 00:00:00,40109,1,1359.6975,USA,USA40109
506,2014-02-28 00:00:00,40379,1,1359.6975,USA,USA40379
506,2014-02-28 00:00:00,40403,1,1359.6975,USA,USA40403
506,2014-02-28 00:00:00,43466,1,1359.6975,USA,USA43466
506,2014-02-28 00:00:00,44111,1,1359.6975,USA,USA44111
506,2014-02-28 00:00:00,44401,1,1359.6975,USA,USA44401
506,2014-02-28 00:00:00,44622,1,1359.6975,USA,USA44622
506,2014-02-28 00:00:00,44663,1,1359.6975,USA,USA44663
506,2014-02-28 00:00:00,45251,1,1359.6975,USA,USA45251
506,2014-02-28 00:00:00,45309,1,1359.6975,USA,USA45309
506,2014-02-28 00:00:00,45417,1,1359.6975,USA,USA45417
506,2014-02-28 00:00:00,45740,1,1359.6975,USA,USA45740
506,2014-02-28 00:00:00,46106,1,1359.6975,USA,USA46106
506,2014-02-28 00:00:00,47978,1,1359.6975,USA,USA47978
506,2014-02-28 00:00:00,48103,1,1359.6975,USA,USA48103
506,2014-02-28 00:00:00,48433,1,1359.6975,USA,USA48433
506,2014-02-28 00:00:00,48439,1,1359.6975,USA,USA48439
506,2014-02-28 00:00:00,48442,1,1359.6975,USA,USA48442
506,2014-02-28 00:00:00,48462,1,1359.6975,USA,USA48462
506,2014-02-28 00:00:00,48503,1,1359.6975,USA,USA48503
506,2014-02-28 00:00:00,48629,1,1359.6975,USA,USA48629
506,2014-02-28 00:00:00,48640,1,1359.6975,USA,USA48640
506,2014-02-28 00:00:00,49015,1,1359.6975,USA,USA49015
506,2014-02-28 00:00:00,49127,1,1359.6975,USA,USA49127
506,2014-02-28 00:00:00,49441,1,1359.6975,USA,USA49441
506,2014-02-28 00:00:00,49876,1,1359.6975,USA,USA49876
506,2014-02-28 00:00:00,50009,1,1359.6975,USA,USA50009
506,2014-02-28 00:00:00,50237,1,1359.6975,USA,USA50237
506,2014-02-28 00:00:00,50251,1,1359.6975,USA,USA50251
506,2014-02-28 00:00:00,50441,1,1359.6975,USA,USA50441
506,2014-02-28 00:00:00,52246,1,1359.6975,USA,USA52246
506,2014-02-28 00:00:00,53022,1,1359.6975,USA,USA53022
506,2014-02-28 00:00:00,53076,1,1359.6975,USA,USA53076
506,2014-02-28 00:00:00,53185,1,1359.6975,USA,USA53185
506,2014-02-28 00:00:00,53188,1,1359.6975,USA,USA53188
506,2014-02-28 00:00:00,53217,1,1359.6975,USA,USA53217
506,2014-02-28 00:00:00,53219,1,1359.6975,USA,USA53219
506,2014-02-28 00:00:00,53549,1,1359.6975,USA,USA53549
506,2014-02-28 00:00:00,54001,1,1359.6975,USA,USA54001
506,2014-02-28 00:00:00,54020,1,1359.6975,USA,USA54020
506,2014-02-28 00:00:00,54313,1,1359.6975,USA,USA54313
506,2014-02-28 00:00:00,54405,1,1359.6975,USA,USA54405
506,2014-02-28 00:00:00,54449,1,1359.6975,USA,USA54449
506,2014-02-28 00:00:00,54979,1,1359.6975,USA,USA54979
506,2014-02-28 00:00:00,54981,1,1359.6975,USA,USA54981
506,2014-02-28 00:00:00,54982,1,1359.6975,USA,USA54982
506,2014-02-28 00:00:00,55043,1,1359.6975,USA,USA55043
506,2014-02-28 00:00:00,55121,1,1359.6975,USA,USA55121
506,2014-02-28 00:00:00,55124,1,1359.6975,USA,USA55124
506,2014-02-28 00:00:00,55125,1,1359.6975,USA,USA55125
506,2014-02-28 00:00:00,55337,1,1359.6975,USA,USA55337
506,2014-02-28 00:00:00,55352,1,1359.6975,USA,USA55352
506,2014-02-28 00:00:00,56011,1,1359.6975,USA,USA56011
506,2014-02-28 00:00:00,56560,1,1359.6975,USA,USA56560
506,2014-02-28 00:00:00,57315,1,1359.6975,USA,USA57315
506,2014-02-28 00:00:00,57350,1,1359.6975,USA,USA57350
506,2014-02-28 00:00:00,58104,1,1359.6975,USA,USA58104
506,2014-02-28 00:00:00,60046,1,1359.6975,USA,USA60046
506,2014-02-28 00:00:00,60109,1,1359.6975,USA,USA60109
506,2014-02-28 00:00:00,60124,1,1359.6975,USA,USA60124
506,2014-02-28 00:00:00,60504,1,1359.6975,USA,USA60504
506,2014-02-28 00:00:00,60563,1,1359.6975,USA,USA60563
506,2014-02-28 00:00:00,60605,1,1359.6975,USA,USA60605
506,2014-02-28 00:00:00,61072,1,1359.6975,USA,USA61072
506,2014-02-28 00:00:00,61270,1,1359.6975,USA,USA61270
506,2014-02-28 00:00:00,61443,1,1359.6975,USA,USA61443
506,2014-02-28 00:00:00,61612,1,1359.6975,USA,USA61612
506,2014-02-28 00:00:00,61920,1,1359.6975,USA,USA61920
506,2014-02-28 00:00:00,62035,1,1359.6975,USA,USA62035
506,2014-02-28 00:00:00,62274,1,1359.6975,USA,USA62274
506,2014-02-28 00:00:00,62625,1,1359.6975,USA,USA62625
506,2014-02-28 00:00:00,62916,1,1359.6975,USA,USA62916
506,2014-02-28 00:00:00,63461,1,1359.6975,USA,USA63461
506,2014-02-28 00:00:00,64015,1,1359.6975,USA,USA64015
506,2014-02-28 00:00:00,64016,1,1359.6975,USA,USA64016
506,2014-02-28 00:00:00,64050,1,1359.6975,USA,USA64050
506,2014-02-28 00:00:00,64153,1,1359.6975,USA,USA64153
506,2014-02-28 00:00:00,65721,1,1359.6975,USA,USA65721
506,2014-02-28 00:00:00,66012,1,1359.6975,USA,USA66012
506,2014-02-28 00:00:00,66422,1,1359.6975,USA,USA66422
506,2014-02-28 00:00:00,67530,1,1359.6975,USA,USA67530
506,2014-02-28 00:00:00,68114,1,1359.6975,USA,USA68114
506,2014-02-28 00:00:00,68136,1,1359.6975,USA,USA68136
506,2014-02-28 00:00:00,68522,1,1359.6975,USA,USA68522
506,2014-02-28 00:00:00,70360,1,1359.6975,USA,USA70360
506,2014-02-28 00:00:00,71467,1,1359.6975,USA,USA71467
506,2014-02-28 00:00:00,72110,1,1359.6975,USA,USA72110
506,2014-02-28 00:00:00,73170,1,1359.6975,USA,USA73170
506,2014-02-28 00:00:00,75092,1,1359.6975,USA,USA75092
506,2014-02-28 00:00:00,76009,1,1359.6975,USA,USA76009
506,2014-02-28 00:00:00,76233,1,1359.6975,USA,USA76233
506,2014-02-28 00:00:00,77073,1,1359.6975,USA,USA77073
506,2014-02-28 00:00:00,77320,1,1359.6975,USA,USA77320
506,2014-02-28 00:00:00,77346,1,1359.6975,USA,USA77346
506,2014-02-28 00:00:00,77642,1,1359.6975,USA,USA77642
506,2014-02-28 00:00:00,78154,1,1359.6975,USA,USA78154
506,2014-02-28 00:00:00,78380,1,1359.6975,USA,USA78380
506,2014-02-28 00:00:00,78539,1,1359.6975,USA,USA78539
506,2014-02-28 00:00:00,78550,1,1359.6975,USA,USA78550
506,2014-02-28 00:00:00,79102,1,1359.6975,USA,USA79102
506,2014-02-28 00:00:00,79124,1,1359.6975,USA,USA79124
506,2014-02-28 00:00:00,79762,1,1359.6975,USA,USA79762
506,2014-02-28 00:00:00,80465,1,1359.6975,USA,USA80465
506,2014-02-28 00:00:00,80615,1,1359.6975,USA,USA80615
